OBJECTID,ID,INDEX_PARC,NOM,ARROND,TYPE
2095,004-0023,2826-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2096,075-0061, ,Soccer à 4-5,Montréal-Nord,Sportif
2097,002-0023,2893-000,Aire de glissade,Verdun,Loisirs et détente
2098,020-0012,9502-000,Belvédère,L'Île-Bizard-Sainte-Geneviève,Loisirs et détente
2099,072-0001,2818-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
2100,004-0340,0956-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2101,095-0033,0197-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
2102,055-0016,2398-000,Piscine extérieure,Lachine,Récréatif
2103,001-0004,2820-000,Abri soleil,Saint-Laurent,Plein air
2104,050-0075,2561-000,Pataugeoire,Montréal-Nord,Récréatif
2105,003-0374,0311-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2106,004-0280,2448-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
2107,070-0016,0401-000,Sentier de ski de fond,Villeray-Saint-Michel-Parc-Extension,Plein air
2108,058-0018, ,Piste d'athlétisme (400m) et équipements,Montréal-Nord,Sportif
2109,065-0012,1860-013,Patinoire 4 saisons,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2110,089-0003,2807-000,Volleyball de plage,Saint-Laurent,Récréatif
2111,003-0377,0376-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2112,003-0080,0425-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2113,004-0291,2475-001,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
2114,004-0310,0348-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
2115,072-0004,2808-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
2116,071-0014,0034-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
2117,005-0040,2871-014,Aire de jeu combiné,Saint-Léonard,Aire de jeu - enfant
2118,012-0030, ,Aire d'entraînement pour adultes,Montréal-Nord,Loisirs et détente
2119,095-0098,2010-000,Pétanque,Anjou,Loisirs et détente
2120,095-0031,0220-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
2121,035-0001,0341-000,Fort,Le Sud-Ouest,Loisirs et détente
2122,004-0016,2808-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2123,071-0059,1225-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
2124,042-0077,2903-000,Jeux d'eau,Verdun,Récréatif
2125,003-0257,2350-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2126,003-0177,2618-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2127,012-0042,0424-000,Aire d'entraînement pour adultes,Ahuntsic-Cartierville,Loisirs et détente
2128,052-0061,0909-000,Patinoire avec bandes,Ville-Marie,Récréatif
2129,018-0036,1131-000,Basketball,Rosemont-La Petite-Patrie,Récréatif
2130,004-0082,0413-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2131,021-0044,2556-000,Bocce,Montréal-Nord,Loisirs et détente
2132,003-0201,2651-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2133,002-0009,0018-000,Aire de glissade,Ahuntsic-Cartierville,Loisirs et détente
2134,010-0002,0018-000,Aire de planche à roulette,Ahuntsic-Cartierville,Récréatif
2135,003-0366,0349-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2136,003-0274,0149-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2137,076-0130,0492-000,Soccer à 7,Mercier-Hochelaga-Maisonneuve,Sportif
2138,003-0198,1028-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
2139,018-0052,0296-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
2140,071-0005,9543-000,Sentier pédestre,Saint-Laurent,Plein air
2141,018-0139,2854-000,Basketball,Saint-Léonard,Récréatif
2142,004-0020,2814-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2143,049-0017,2898-000,Pastille - Basketball,Verdun,Récréatif
2144,095-0045,2687-000,Pétanque,Pierrefonds-Roxboro,Loisirs et détente
2145,053-0065,2459-000,Patinoire sans bandes,LaSalle,Récréatif
2146,016-0055,0126-000,Balle,Rosemont-La Petite-Patrie,Sportif
2147,074-0007-76-S2,0424-000,Soccer sous-terrain à 7,Ahuntsic-Cartierville,Sportif
2148,075-0052,0157-000,Soccer à 4-5,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2149,071-0058,0121-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
2150,053-0025,0219-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
2151,081-0080,1083-000,Tennis,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2152,003-0271,0160-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2153,081-0034,0252-000,Tennis,Ville-Marie,Sportif
2154,003-0099,2391-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
2155,042-0033,0206-000,Jeux d'eau,Rosemont-La Petite-Patrie,Récréatif
2156,064-0005,2690-000,Rampe de mise à l'eau / descente de bateaux,Pierrefonds-Roxboro,Plein air
2157,032-0004,0414-000,Fer / Galet,Ahuntsic-Cartierville,Loisirs et détente
2158,016-0126,0678-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2159,004-0355,0713-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2160,052-0047,0126-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
2161,003-0038,0237-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2162,004-0066,0024-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2163,003-0406,0708-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2164,071-0030,7000-000,Sentier pédestre,Rosemont-La Petite-Patrie,Plein air
2165,008-0004,2403-000,Aire de pêche autorisée,Lachine,Plein air
2166,004-0275,2920-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
2167,055-0055,0970-000,Piscine extérieure,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2168,089-0002, ,Volleyball de plage,Saint-Laurent,Récréatif
2169,052-0007,2816-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2170,081-0099,2856-000,Tennis,Saint-Léonard,Sportif
2171,036-0008, ,Golf,Anjou,Sportif
2172,076-0018-75-S1,0012-000,Soccer sous-terrain à 4-5,Ahuntsic-Cartierville,Sportif
2173,018-0124, ,Basketball,Montréal-Nord,Récréatif
2174,058-0001,2812-000,Piste d'athlétisme (400m) et équipements,Saint-Laurent,Sportif
2175,055-0002,2818-000,Piscine extérieure,Saint-Laurent,Récréatif
2176,004-0031,2826-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2177,004-0430,1266-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2178,070-0002,0029-000,Sentier de ski de fond,Ahuntsic-Cartierville,Plein air
2179,049-0001,2814-000,Pastille - Basketball,Saint-Laurent,Récréatif
2180,053-0042,2609-000,Patinoire sans bandes,Outremont,Récréatif
2181,021-0057,2855-000,Bocce,Saint-Léonard,Loisirs et détente
2182,004-0335,0961-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2183,045-0005,2856-000,Multisport,Saint-Léonard,Sportif
2184,050-0026,0291-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
2185,053-0087,0115-000,Patinoire sans bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
2186,004-0156,2623-000,Aire de jeu  5 à 12 ans,Outremont,Aire de jeu - enfant
2187,008-0005,2399-000,Aire de pêche autorisée,Lachine,Plein air
2188,075-0039,,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
2189,003-0091,0006-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2190,004-0087,2391-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2191,016-0041,2398-000,Balle,Lachine,Sportif
2192,004-0181,2656-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2193,050-0073,2559-000,Pataugeoire,Montréal-Nord,Récréatif
2194,089-0006,0224-000,Volleyball de plage,Le Plateau-Mont-Royal,Récréatif
2195,005-0032, ,Aire de jeu combiné,Anjou,Aire de jeu - enfant
2196,004-0172,0043-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2197,081-0018,2392-000,Tennis,Lachine,Sportif
2198,021-0059,2861-000,Bocce,Saint-Léonard,Loisirs et détente
2199,050-0096,2856-000,Pataugeoire,Saint-Léonard,Récréatif
2200,075-0041,2700-004,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
2201,052-0104,0699-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2202,073-0059, ,Soccer à 11,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2203,069-0008,0341-000,Sentier de raquette,Le Sud-Ouest,Plein air
2204,095-0002,2802-000,Pétanque,Saint-Laurent,Loisirs et détente
2205,013-0005,2826-000,Aire d'exercice canin,Saint-Laurent,Loisirs et détente
2206,004-0111,1173-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2207,018-0051,0937-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
2208,005-0011,0857-000,Aire de jeu combiné,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2209,012-0053,2850-000,Aire d'entraînement pour adultes,Saint-Léonard,Loisirs et détente
2210,016-0140,0105-000,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
2211,050-0065,0698-000,Pataugeoire,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2212,004-0108,0206-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2213,052-0008,2817-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2214,003-0500,2854-000,Aire de jeu 18 mois à 5 ans,Saint-Léonard,Aire de jeu - enfant
2215,052-0049,0941-000,Patinoire avec bandes,Villeray-Saint-Michel-Parc-Extension,Récréatif
2216,065-0006,0401-000,Patinoire 4 saisons,Villeray-Saint-Michel-Parc-Extension,Récréatif
2217,004-0382, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2218,050-0041,0939-000,Pataugeoire,Villeray-Saint-Michel-Parc-Extension,Récréatif
2219,016-0002,2797-000,Balle,Saint-Laurent,Sportif
2220,004-0433,2005-000,Aire de jeu  5 à 12 ans,Anjou,Aire de jeu - enfant
2221,073-0066-76-S2,2476-000,Soccer sous-terrain à 7,LaSalle,Sportif
2222,077-0005,2812-000,Soccer à 9,Saint-Laurent,Sportif
2223,004-0047,0332-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2224,095-0086,0115-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2225,009-0027,0510-000,Aire de pique-nique,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
2226,072-0032,2850-000,Anneau / Rond de glace,Saint-Léonard,Loisirs et détente
2227,056-0009,9543-000,Piste cyclable,Pierrefonds-Roxboro,Plein air
2228,070-0018,0225-000,Sentier de ski de fond,Ville-Marie,Plein air
2229,016-0111,0167-000,Balle,Le Sud-Ouest,Sportif
2230,050-0054,2893-000,Pataugeoire,Verdun,Récréatif
2231,055-0019,8520-000,Piscine extérieure,Lachine,Récréatif
2232,004-0037,0048-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2233,016-0023,0411-000,Balle,Ahuntsic-Cartierville,Sportif
2234,055-0074,2855-000,Piscine extérieure,Saint-Léonard,Récréatif
2235,081-0056,2898-000,Tennis,Verdun,Sportif
2236,055-0027,0391-000,Piscine extérieure,Ville-Marie,Récréatif
2237,020-0022,0991-000,Belvédère,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2238,004-0088,2430-004,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2239,009-0004,2807-000,Aire de pique-nique,Saint-Laurent,Plein air
2240,004-0378,2550-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2241,003-0458,0114-001,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2242,003-0294,2893-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
2243,004-0183,2657-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2244,004-0395, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2245,016-0030,0414-000,Balle,Ahuntsic-Cartierville,Sportif
2246,073-0064,2895-000,Soccer à 11,Verdun,Sportif
2247,073-0095-76-S2,0482-000,Soccer sous-terrain à 7,Mercier-Hochelaga-Maisonneuve,Sportif
2248,003-0122,0206-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2249,004-0083,0011-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2250,018-0131, ,Basketball,Mercier-Hochelaga-Maisonneuve,Récréatif
2251,004-0386,2556-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2252,076-0017,0014-000,Soccer à 7,Ahuntsic-Cartierville,Sportif
2253,003-0419,0965-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2254,016-0015,0236-000,Balle,Le Plateau-Mont-Royal,Sportif
2255,052-0003,2808-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2256,004-0054,0064-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2257,056-0017,0085-000,Piste cyclable,Rosemont-La Petite-Patrie,Plein air
2258,076-0025,0209-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
2259,003-0391,0694-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2260,095-0016,0411-000,Pétanque,Ahuntsic-Cartierville,Loisirs et détente
2261,042-0080,2914-000,Jeux d'eau,Verdun,Récréatif
2262,073-0048,2693-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
2263,004-0173,0909-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2264,076-0103,0699-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2265,003-0379,1000-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2266,073-0062,2891-000,Soccer à 11,Verdun,Sportif
2267,042-0041,0295-000,Jeux d'eau,Villeray-Saint-Michel-Parc-Extension,Récréatif
2268,004-0368,0680-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2269,021-0043,2555-000,Bocce,Montréal-Nord,Loisirs et détente
2270,050-0083,0110-000,Pataugeoire,Mercier-Hochelaga-Maisonneuve,Récréatif
2271,095-0022,2398-000,Pétanque,Lachine,Loisirs et détente
2272,003-0372,0256-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2273,003-0425,0973-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2274,013-0018,2613-000,Aire d'exercice canin,Outremont,Loisirs et détente
2275,004-0326,0311-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
2276,009-0032,2414-000,Aire de pique-nique,Lachine,Plein air
2277,073-0021,2392-000,Soccer à 11,Lachine,Sportif
2278,003-0186,0908-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
2279,074-0016,1860-024,Soccer / Football,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2280,004-0369,0698-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2281,013-0039,2552-000,Aire d'exercice canin,Montréal-Nord,Loisirs et détente
2282,052-0042,0210-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
2283,009-0035,0161-000,Aire de pique-nique,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
2284,072-0012,2817-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
2285,089-0057,1266-000,Volleyball de plage,Mercier-Hochelaga-Maisonneuve,Récréatif
2286,053-0080,0492-000,Patinoire sans bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
2287,003-0070,0931-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2288,003-0161,0199-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2289,004-0362,0971-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2290,072-0023,2468-000,Anneau / Rond de glace,LaSalle,Loisirs et détente
2291,072-0016,0085-000,Anneau / Rond de glace,Rosemont-La Petite-Patrie,Loisirs et détente
2292,012-0007,0649-000,Aire d'entraînement pour adultes,Le Plateau-Mont-Royal,Loisirs et détente
2293,063-0005,2399-000,Quai,Lachine,Plein air
2294,004-0281,2443-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
2295,095-0113,0110-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2296,012-0050,0345-000,Aire d'entraînement pour adultes,Le Sud-Ouest,Loisirs et détente
2297,050-0097,2858-000,Pataugeoire,Saint-Léonard,Récréatif
2298,081-0069,2466-000,Tennis,LaSalle,Sportif
2299,052-0090,2904-000,Patinoire avec bandes,Verdun,Récréatif
2300,004-0187,2721-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2301,004-0184,2659-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2302,016-0031,0413-000,Balle,Ahuntsic-Cartierville,Sportif
2303,012-0046,2701-000,Aire d'entraînement pour adultes,Pierrefonds-Roxboro,Loisirs et détente
2304,076-0120,0973-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2305,018-0080,0146-000,Basketball,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2306,003-0266,2359-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2307,003-0286,0147-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2308,010-0018,2448-000,Aire de planche à roulette,LaSalle,Récréatif
2309,003-0102,2392-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
2310,003-0324,2441-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
2311,054-0012,0348-000,Ping-pong,Le Sud-Ouest,Loisirs et détente
2312,018-0058,0251-000,Basketball,Ville-Marie,Récréatif
2313,095-0065,0965-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2314,021-0020,0199-000,Bocce,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
2315,003-0035,2824-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2316,081-0081,1860-014,Tennis,Montréal-Nord,Sportif
2317,095-0095,2907-000,Pétanque,Verdun,Loisirs et détente
2318,066-0003,0160-000,Rugby / Soccer à 11,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2319,020-0003,1286-000,Belvédère,Ville-Marie,Loisirs et détente
2320,003-0405,0713-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2321,004-0208,2687-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2322,073-0026,0207-000,Soccer à 11,Rosemont-La Petite-Patrie,Sportif
2323,042-0003,2799-000,Jeux d'eau,Saint-Laurent,Récréatif
2324,089-0033,0401-000,Volleyball de plage,Villeray-Saint-Michel-Parc-Extension,Récréatif
2325,089-0001,2790-000,Volleyball de plage,Saint-Laurent,Récréatif
2326,055-0018,2394-000,Piscine extérieure,Lachine,Récréatif
2327,003-0008,2799-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2328,010-0031,0950-430,Aire de planche à roulette,Villeray-Saint-Michel-Parc-Extension,Récréatif
2329,018-0028,2397-000,Basketball,Lachine,Récréatif
2330,013-0032,0069-000,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
2331,002-0029,0482-000,Aire de glissade,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2332,002-0005,2818-000,Aire de glissade,Saint-Laurent,Loisirs et détente
2333,042-0138,2853-000,Jeux d'eau,Saint-Léonard,Récréatif
2334,003-0389,0715-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2335,020-0007,2723-000,Belvédère,Pierrefonds-Roxboro,Loisirs et détente
2336,034-0014,1860-010,Football,Ahuntsic-Cartierville,Sportif
2337,067-0010,0391-000,Scène,Ville-Marie,Loisirs et détente
2338,018-0091,2475-003,Basketball,LaSalle,Récréatif
2339,063-0004, ,Quai,Lachine,Plein air
2340,042-0125,0086-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
2341,003-0173,2615-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2342,053-0056,0139-000,Patinoire sans bandes,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2343,067-0006,0197-000,Scène,Rosemont-La Petite-Patrie,Loisirs et détente
2344,003-0169,1147-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2345,042-0012,2817-000,Jeux d'eau,Saint-Laurent,Récréatif
2346,003-0446,0102-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2347,004-0245,0147-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2348,003-0176,2606-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2349,042-0147,0126-000,Jeux d'eau,Rosemont-La Petite-Patrie,Récréatif
2350,016-0144,0110-000,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
2351,052-0107,0708-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2352,004-0091,2392-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2353,032-0001,0035-000,Fer / Galet,Ahuntsic-Cartierville,Loisirs et détente
2354,089-0004,2807-000,Volleyball de plage,Saint-Laurent,Récréatif
2355,003-0431,2551-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
2356,042-0013,2818-000,Jeux d'eau,Saint-Laurent,Récréatif
2357,004-0129,0302-000,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2358,052-0026,0023-000,Patinoire avec bandes,Ahuntsic-Cartierville,Récréatif
2359,004-0130,0950-001,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2360,055-0066, ,Piscine extérieure,Mercier-Hochelaga-Maisonneuve,Récréatif
2361,018-0121,2562-000,Basketball,Montréal-Nord,Récréatif
2362,003-0423,0678-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2363,005-0021, ,Aire de jeu combiné,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2364,004-0352,0700-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2365,075-0069, ,Soccer à 4-5,Mercier-Hochelaga-Maisonneuve,Sportif
2366,071-0010,0411-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
